Rank,Player,ATT,RushYDS,Y/A,LG,20+,RushTD,REC,TGT,RecYDS,Y/R,RecTD,FL,G,FPTS,FPTS/G,ROST,Season,Week
1,Saquon Barkley (NYG),13,130,10,50,2,1,9,12,99,11,0,0,1,37.9,37.9,98.9%,2018,6
2,Todd Gurley II (FA),28,208,7.4,29,4,2,2,5,17,8.5,0,0,1,36.5,36.5,0.1%,2018,6
3,Melvin Gordon III (DEN),18,132,7.3,16,0,3,2,4,18,9,0,0,1,35,35,87.3%,2018,6
4,Kareem Hunt (CLE),10,80,8,31,2,0,5,6,105,21,1,0,1,29.5,29.5,90.6%,2018,6
5,James Conner (ARI),19,111,5.8,26,2,2,4,7,18,4.5,0,0,1,28.9,28.9,98.6%,2018,6
6,Tarik Cohen (FA),5,31,6.2,21,1,1,7,9,90,12.9,0,1,1,23.1,23.1,0.1%,2018,6
7,Latavius Murray (FA),24,155,6.5,34,4,1,1,2,3,3,0,0,1,22.8,22.8,0.6%,2018,6
8,Sony Michel (MIA),24,106,4.4,15,0,2,0,1,0,0,0,0,1,22.6,22.6,13.6%,2018,6
9,Peyton Barber (FA),13,82,6.3,28,2,0,4,4,24,6,1,0,1,20.6,20.6,1.0%,2018,6
10,Ezekiel Elliott (DAL),24,106,4.4,21,2,1,1,1,11,11,0,0,1,18.7,18.7,98.3%,2018,6
11,Joe Mixon (CIN),11,64,5.8,17,0,1,4,7,20,5,0,0,1,18.4,18.4,99.9%,2018,6
12,Alex Collins (FA),19,54,2.8,13,0,2,0,0,0,0,0,0,1,17.4,17.4,9.6%,2018,6
13,Corey Clement (BAL),11,43,3.9,14,0,1,3,3,26,8.7,0,0,1,15.9,15.9,0.0%,2018,6
14,Duke Johnson Jr. (BUF),2,36,18,23,1,0,4,5,73,18.3,0,0,1,14.9,14.9,0.8%,2018,6
15,James White (NE),6,39,6.5,12,0,0,5,7,53,10.6,0,0,1,14.2,14.2,7.7%,2018,6
16,Christian McCaffrey (CAR),8,20,2.5,9,0,0,7,8,46,6.6,0,0,1,13.6,13.6,99.9%,2018,6
17,David Johnson (FA),18,54,3,10,0,1,2,5,15,7.5,0,1,1,12.9,12.9,0.7%,2018,6
18,Frank Gore (FA),15,101,6.7,32,1,0,1,1,18,18,0,0,1,12.9,12.9,12.1%,2018,6
19,Phillip Lindsay (IND),4,18,4.5,8,0,0,6,7,48,8,0,0,1,12.6,12.6,0.8%,2018,6
20,LeSean McCoy (FA),16,73,4.6,14,0,0,3,5,21,7,0,0,1,12.4,12.4,2.0%,2018,6
21,Matt Breida (NYG),14,61,4.4,13,0,1,0,0,0,0,0,0,1,12.1,12.1,1.7%,2018,6
22,Jalen Richard (FA),2,3,1.5,2,0,0,7,8,48,6.9,0,0,1,12.1,12.1,1.0%,2018,6
23,Tevin Coleman (NYJ),10,35,3.5,15,0,0,1,2,6,6,1,0,1,11.1,11.1,0.7%,2018,6
24,Marlon Mack (HOU),12,89,7.4,25,1,0,1,2,4,4,0,0,1,10.3,10.3,56.5%,2018,6
25,Ty Montgomery (NE),4,12,3,14,0,1,2,3,10,5,0,0,1,10.2,10.2,0.1%,2018,6
26,Ito Smith (FA),11,22,2,14,0,1,2,2,-1,-0.5,0,0,1,10.1,10.1,0.0%,2018,6
27,T.J. Yeldon (FA),8,41,5.1,9,0,0,3,5,29,9.7,0,0,1,10,10,0.0%,2018,6
28,Kenyan Drake (LV),13,57,4.4,12,0,0,4,6,21,5.3,0,1,1,9.8,9.8,6.4%,2018,6
29,Adrian Peterson (FA),17,97,5.7,19,0,0,0,1,0,0,0,0,1,9.7,9.7,2.1%,2018,6
30,Lamar Miller (FA),15,46,3.1,11,0,0,2,3,25,12.5,0,0,1,9.1,9.1,0.0%,2018,6
31,Rashaad Penny (SEA),9,43,4.8,13,0,0,2,2,27,13.5,0,0,1,9,9,89.0%,2018,6
32,Marshawn Lynch (FA),13,45,3.5,13,0,0,3,5,14,4.7,0,0,1,8.9,8.9,0.3%,2018,6
33,Raheem Mostert (MIA),12,87,7.3,26,1,0,0,0,0,0,0,0,1,8.7,8.7,42.7%,2018,6
34,Isaiah Crowell (FA),13,40,3.1,21,1,0,2,2,12,6,0,0,1,7.2,7.2,0.1%,2018,6
35,Alfred Blue (FA),7,26,3.7,17,0,0,2,3,17,8.5,0,0,1,6.3,6.3,0.0%,2018,6
36,Wayne Gallman Jr. (FA),4,17,4.3,9,0,0,2,5,25,12.5,0,0,1,6.2,6.2,0.0%,2018,6
37,Wendell Smallwood (FA),18,51,2.8,8,0,0,1,2,0,0,0,0,1,6.1,6.1,0.0%,2018,6
38,Austin Ekeler (LAC),7,60,8.6,20,1,0,0,0,0,0,0,0,1,6,6,99.9%,2018,6
39,Chris Carson (FA),14,59,4.2,21,1,0,0,0,0,0,0,0,1,5.9,5.9,6.6%,2018,6
40,Bilal Powell (FA),16,59,3.7,16,0,0,0,1,0,0,0,0,1,5.9,5.9,0.0%,2018,6
41,Nyheim Hines (IND),3,14,4.7,8,0,0,2,3,21,10.5,0,0,1,5.5,5.5,58.4%,2018,6
