Rank,Player,ATT,RushYDS,Y/A,LG,20+,RushTD,REC,TGT,RecYDS,Y/R,RecTD,FL,G,FPTS,FPTS/G,ROST,Season,Week
1,Alvin Kamara (NO),16,66,4.1,17,0,0,15,20,124,8.3,0,0,1,34,34,99.4%,2018,3
2,Todd Gurley II (FA),23,105,4.6,14,0,1,5,6,51,10.2,0,1,1,24.6,24.6,0.1%,2018,3
3,Carlos Hyde (FA),23,98,4.3,22,1,2,2,2,5,2.5,0,0,1,24.3,24.3,0.1%,2018,3
4,Adrian Peterson (FA),19,120,6.3,41,1,2,0,0,0,0,0,0,1,24,24,2.1%,2018,3
5,Saquon Barkley (NYG),17,82,4.8,24,1,1,5,5,35,7,0,0,1,22.7,22.7,98.9%,2018,3
6,Christian McCaffrey (CAR),28,184,6.6,45,1,0,2,2,10,5,0,0,1,21.4,21.4,99.9%,2018,3
7,Chris Carson (FA),32,102,3.2,13,0,1,2,2,22,11,0,0,1,20.4,20.4,6.6%,2018,3
8,Giovani Bernard (TB),12,61,5.1,23,2,1,5,9,25,5,0,0,1,19.6,19.6,0.9%,2018,3
9,Isaiah Crowell (FA),16,34,2.1,8,0,2,2,3,17,8.5,0,0,1,19.1,19.1,0.1%,2018,3
10,Wendell Smallwood (FA),10,56,5.6,11,0,1,3,5,35,11.7,0,0,1,18.1,18.1,0.0%,2018,3
11,Javorius Allen (FA),6,7,1.2,2,0,1,3,4,19,6.3,1,0,1,17.6,17.6,0.1%,2018,3
12,Marshawn Lynch (FA),19,64,3.4,9,0,1,3,4,22,7.3,0,0,1,17.6,17.6,0.3%,2018,3
13,Melvin Gordon III (DEN),15,80,5.3,23,2,1,2,4,4,2,0,0,1,16.4,16.4,87.3%,2018,3
14,Alex Collins (FA),18,68,3.8,14,0,1,3,4,6,2,0,0,1,16.4,16.4,9.6%,2018,3
15,Kareem Hunt (CLE),18,44,2.4,10,0,2,0,1,0,0,0,0,1,16.4,16.4,90.6%,2018,3
16,Jordan Howard (FA),24,61,2.5,17,0,1,2,2,20,10,0,0,1,16.1,16.1,0.1%,2018,3
17,David Johnson (FA),12,31,2.6,9,0,0,4,4,30,7.5,1,0,1,16.1,16.1,0.7%,2018,3
18,Chris Ivory (FA),20,56,2.8,7,0,0,3,4,70,23.3,0,0,1,15.6,15.6,0.0%,2018,3
19,T.J. Yeldon (FA),7,44,6.3,13,0,0,6,7,46,7.7,0,0,1,15,15,0.0%,2018,3
20,Ezekiel Elliott (DAL),16,127,7.9,26,2,0,3,8,11,3.7,0,1,1,14.8,14.8,98.3%,2018,3
21,Matt Breida (NYG),10,90,9,26,3,0,3,3,27,9,0,0,1,14.7,14.7,1.7%,2018,3
22,James Conner (ARI),15,61,4.1,27,1,0,5,6,34,6.8,0,0,1,14.5,14.5,98.6%,2018,3
23,Lamar Miller (FA),10,10,1,5,0,0,5,6,41,8.2,1,1,1,14.1,14.1,0.0%,2018,3
24,James White (NE),4,37,9.3,15,0,0,3,3,14,4.7,1,0,1,14.1,14.1,7.7%,2018,3
25,Kerryon Johnson (FA),16,101,6.3,15,0,0,2,3,9,4.5,0,0,1,13,13,0.0%,2018,3
26,Royce Freeman (HOU),13,53,4.1,16,0,1,1,1,5,5,0,0,1,12.8,12.8,0.2%,2018,3
27,Tevin Coleman (NYJ),15,33,2.2,15,0,0,2,3,14,7,1,0,1,12.7,12.7,0.7%,2018,3
28,Alfred Morris (FA),14,67,4.8,16,0,1,0,0,0,0,0,0,1,12.7,12.7,0.0%,2018,3
29,Ty Montgomery (NE),4,16,4,11,0,0,6,7,49,8.2,0,0,1,12.5,12.5,0.1%,2018,3
30,Jalen Richard (FA),0,0,0,0,0,0,6,7,59,9.8,0,0,1,11.9,11.9,1.0%,2018,3
31,Kyle Juszczyk (SF),0,0,0,0,0,0,2,4,38,19,1,0,1,11.8,11.8,0.8%,2018,3
32,Corey Clement (BAL),16,56,3.5,16,0,0,3,4,19,6.3,0,0,1,10.5,10.5,0.0%,2018,3
33,C.J. Anderson (FA),2,9,4.5,6,0,0,1,1,24,24,1,0,1,10.3,10.3,1.0%,2018,3
34,Tarik Cohen (FA),5,53,10.6,21,1,0,3,3,15,5,0,0,1,9.8,9.8,0.1%,2018,3
35,C.J. Ham (MIN),0,0,0,0,0,0,5,6,47,9.4,0,0,1,9.7,9.7,0.1%,2018,3
36,Devontae Booker (FA),5,10,2,4,0,0,5,7,34,6.8,0,0,1,9.4,9.4,0.6%,2018,3
37,Nyheim Hines (IND),5,18,3.6,14,0,0,5,5,25,5,0,0,1,9.3,9.3,58.4%,2018,3
38,Zach Line (FA),0,0,0,0,0,0,2,2,6,3,1,0,1,8.6,8.6,0.0%,2018,3
