Rank,Player,ATT,RushYDS,Y/A,LG,20+,RushTD,REC,TGT,RecYDS,Y/R,RecTD,FL,G,FPTS,FPTS/G,ROST,Season,Week
1,Tarik Cohen (FA),8,30,3.8,11,0,0,12,14,156,13,0,0,1,34.6,34.6,0.1%,2018,13
2,Todd Gurley II (FA),23,132,5.7,36,2,2,3,5,33,11,0,0,1,31.5,31.5,0.1%,2018,13
3,Christian McCaffrey (CAR),10,106,10.6,53,1,0,9,10,55,6.1,1,0,1,31.1,31.1,99.9%,2018,13
4,Phillip Lindsay (IND),19,157,8.3,65,1,2,1,1,2,2,0,0,1,28.9,28.9,0.8%,2018,13
5,Ezekiel Elliott (DAL),23,75,3.3,21,1,0,6,6,60,10,1,0,1,25.5,25.5,98.3%,2018,13
6,James Conner (ARI),15,60,4,20,1,2,3,4,14,4.7,0,0,1,22.4,22.4,98.6%,2018,13
7,Chase Edmonds (MIA),5,53,10.6,29,1,2,2,2,13,6.5,0,0,1,20.6,20.6,87.4%,2018,13
8,Jeff Wilson Jr. (SF),15,61,4.1,11,0,0,8,9,73,9.1,0,1,1,19.4,19.4,2.1%,2018,13
9,James White (NE),6,26,4.3,12,0,0,7,9,92,13.1,0,0,1,18.8,18.8,7.7%,2018,13
10,Dalvin Cook (MIN),9,84,9.3,32,1,0,8,10,22,2.8,0,0,1,18.6,18.6,99.9%,2018,13
11,Saquon Barkley (NYG),24,125,5.2,29,2,0,3,4,21,7,0,0,1,17.6,17.6,98.9%,2018,13
12,Nick Chubb (CLE),9,31,3.4,11,0,1,3,3,41,13.7,0,0,1,16.2,16.2,99.7%,2018,13
13,Adrian Peterson (FA),9,98,10.9,90,1,1,0,0,0,0,0,0,1,15.8,15.8,2.1%,2018,13
14,Justin Jackson (DET),8,63,7.9,18,0,1,1,1,19,19,0,0,1,15.2,15.2,1.2%,2018,13
15,Alvin Kamara (NO),11,36,3.3,7,0,0,8,11,36,4.5,0,0,1,15.2,15.2,99.4%,2018,13
16,Aaron Jones (GB),11,36,3.3,13,0,1,4,4,16,4,0,0,1,15.2,15.2,99.7%,2018,13
17,Isaiah Crowell (FA),21,98,4.7,27,1,0,4,5,9,2.3,0,0,1,14.7,14.7,0.1%,2018,13
18,Nyheim Hines (IND),4,5,1.3,3,0,0,9,9,50,5.6,0,0,1,14.5,14.5,58.4%,2018,13
19,James Develin (FA),4,5,1.3,2,0,2,1,1,9,9,0,0,1,14.4,14.4,0.0%,2018,13
20,Chris Carson (FA),13,69,5.3,23,1,0,3,4,39,13,0,0,1,13.8,13.8,6.6%,2018,13
21,Jalen Richard (FA),6,95,15.8,30,2,0,3,4,31,10.3,0,1,1,13.6,13.6,1.0%,2018,13
22,T.J. Yeldon (FA),8,16,2,4,0,0,7,8,49,7,0,0,1,13.5,13.5,0.0%,2018,13
