Rank,Player,REC,TGT,RecYDS,Y/R,LG,20+,RecTD,ATT,RushYDS,RushTD,FL,G,FPTS,FPTS/G,ROST,Season,Week
1,Travis Kelce (KC),8,12,109,13.6,25,0,1,0,0,0,0,1,24.9,24.9,99.9%,2020,8
2,Jared Cook (FA),5,7,51,10.2,16,0,1,0,0,0,0,1,16.1,16.1,0.9%,2020,8
3,Eric Ebron (FA),4,5,48,12,18,0,1,0,0,0,0,1,14.8,14.8,0.2%,2020,8
4,Rob Gronkowski (FA),4,4,41,10.3,18,0,1,0,0,0,0,1,14.1,14.1,88.1%,2020,8
5,T.J. Hockenson (DET),7,10,65,9.3,15,0,0,0,0,0,0,1,13.5,13.5,94.4%,2020,8
6,Robert Tonyan (GB),5,7,79,15.8,45,0,0,0,0,0,0,1,12.9,12.9,46.6%,2020,8
7,Evan Engram (JAC),5,10,61,12.2,30,0,0,1,9,0,0,1,12,12,27.1%,2020,8
8,Noah Fant (SEA),7,9,47,6.7,12,0,0,0,0,0,0,1,11.7,11.7,86.3%,2020,8
9,Dalton Schultz (DAL),6,8,53,8.8,15,0,0,0,0,0,0,1,11.3,11.3,96.2%,2020,8
10,Hayden Hurst (CIN),5,7,54,10.8,18,0,0,0,0,0,0,1,10.4,10.4,6.9%,2020,8
11,Trey Burton (FA),3,4,9,3,8,0,0,1,2,1,0,1,10.1,10.1,0.0%,2020,8
12,Jack Doyle (FA),2,3,18,9,11,0,1,0,0,0,0,1,9.8,9.8,2.2%,2020,8
13,Ross Dwelley (SF),1,4,16,16,16,0,1,0,0,0,0,1,8.6,8.6,0.1%,2020,8
14,Gerald Everett (LAC),5,9,32,6.4,11,0,0,0,0,0,0,1,8.2,8.2,21.9%,2020,8
15,Albert Okwuegbunam (DEN),1,1,9,9,9,0,1,0,0,0,0,1,7.9,7.9,54.7%,2020,8
16,Darren Waller (LV),5,6,27,5.4,7,0,0,0,0,0,0,1,7.7,7.7,98.4%,2020,8
17,Jace Sternberger (PIT),3,4,46,15.3,27,0,0,0,0,0,0,1,7.6,7.6,0.1%,2020,8
