Rank,Player,REC,TGT,RecYDS,Y/R,LG,20+,RecTD,ATT,RushYDS,RushTD,FL,G,FPTS,FPTS/G,ROST,Season,Week
1,Mark Andrews (BAL),8,9,112,14,28,3,1,0,0,0,0,1,21.2,21.2,99.3%,2019,2
2,Travis Kelce (KC),7,9,107,15.3,34,3,1,0,0,0,0,1,20.2,20.2,100.0%,2019,2
3,Will Dissly (SEA),5,5,50,10,14,0,2,0,0,0,0,1,19.5,19.5,3.2%,2019,2
4,Vance McDonald (FA),7,7,38,5.4,8,0,2,0,0,0,0,1,19.3,19.3,0.0%,2019,2
5,Greg Olsen (FA),6,9,110,18.3,41,5,0,0,0,0,0,1,14,14,7.0%,2019,2
6,Zach Ertz (ARI),8,16,72,9,16,0,0,0,0,0,0,1,13.2,13.2,30.9%,2019,2
7,Jason Witten (FA),4,4,25,6.3,18,0,1,0,0,0,0,1,10.5,10.5,0.0%,2019,2
8,Eric Ebron (FA),3,4,25,8.3,13,0,1,0,0,0,0,1,10,10,0.0%,2019,2
9,Darren Waller (LV),6,7,63,10.5,16,0,0,0,0,0,0,1,9.3,9.3,83.6%,2019,2
10,Tyler Eifert (FA),3,5,9,3,8,0,1,0,0,0,0,1,8.4,8.4,0.0%,2019,2
11,Evan Engram (JAC),6,8,48,8,33,2,0,0,0,0,0,1,7.8,7.8,85.1%,2019,2
12,George Kittle (SF),3,3,54,18,36,2,0,0,0,0,0,1,6.9,6.9,99.2%,2019,2
13,Hayden Hurst (CIN),1,1,1,1,1,0,1,0,0,0,0,1,6.6,6.6,35.8%,2019,2
14,Delanie Walker (FA),4,6,39,9.8,15,0,0,0,0,0,0,1,5.9,5.9,0.1%,2019,2
15,Austin Hooper (TEN),4,6,34,8.5,14,0,0,0,0,0,0,1,5.4,5.4,12.7%,2019,2
16,Noah Fant (SEA),4,4,33,8.3,24,1,0,0,0,0,0,1,5.3,5.3,33.6%,2019,2
17,Derek Carrier (FA),3,5,33,11,25,1,0,0,0,0,0,1,4.8,4.8,0.0%,2019,2
18,James O'Shaughnessy (MIN),4,4,28,7,10,0,0,0,0,0,0,1,4.8,4.8,0.0%,2019,2
19,Vernon Davis (FA),3,4,29,9.7,15,0,0,0,0,0,0,1,4.4,4.4,1.6%,2019,2
20,Matt LaCosse (FA),2,2,33,16.5,23,1,0,0,0,0,0,1,4.3,4.3,0.0%,2019,2
21,Jeff Heuerman (FA),4,5,21,5.3,8,0,0,0,0,0,0,1,4.1,4.1,0.0%,2019,2
22,Adam Shaheen (MIA),3,3,24,8,9,0,0,0,0,0,0,1,3.9,3.9,0.0%,2019,2
23,Gerald Everett (LAC),3,4,21,7,11,0,0,1,0,0,0,1,3.6,3.6,77.6%,2019,2
24,Drew Sample (CIN),2,3,25,12.5,21,1,0,0,0,0,0,1,3.5,3.5,0.0%,2019,2
25,Jordan Akins (HOU),2,3,25,12.5,16,0,0,0,0,0,0,1,3.5,3.5,1.0%,2019,2
26,Jared Cook (FA),2,7,25,12.5,18,0,0,0,0,0,0,1,3.5,3.5,0.0%,2019,2
27,Ben Braunecker (FA),2,3,24,12,18,0,0,0,0,0,0,1,3.4,3.4,0.0%,2019,2
28,Jesse James (CLE),3,4,18,6,7,0,0,0,0,0,0,1,3.3,3.3,0.0%,2019,2
29,Jack Doyle (FA),2,3,21,10.5,13,0,0,0,0,0,0,1,3.1,3.1,2.0%,2019,2
30,Tyler Higbee (LAR),2,3,21,10.5,18,0,0,0,0,0,0,1,3.1,3.1,74.0%,2019,2
31,Durham Smythe (MIA),1,1,24,24,24,1,0,0,0,0,0,1,2.9,2.9,0.1%,2019,2
32,Geoff Swaim (TEN),3,4,14,4.7,9,0,0,0,0,0,0,1,2.9,2.9,0.0%,2019,2
33,Blake Jarwin (FA),1,1,22,22,22,1,0,0,0,0,0,1,2.7,2.7,4.0%,2019,2
34,Maxx Williams (ARI),1,1,21,21,21,1,0,0,0,0,0,1,2.6,2.6,0.0%,2019,2
35,Kyle Rudolph (TB),3,4,9,3,5,0,0,0,0,0,0,1,2.4,2.4,0.6%,2019,2
36,Dawson Knox (BUF),1,4,18,18,18,0,0,0,0,0,0,1,2.3,2.3,79.9%,2019,2
37,Cameron Brate (TB),2,2,10,5,5,0,0,0,0,0,0,1,2,2,1.5%,2019,2
38,Nick Boyle (BAL),1,3,14,14,14,0,0,0,0,0,0,1,1.9,1.9,0.0%,2019,2
39,Nick Vannett (NYG),1,1,13,13,13,0,0,0,0,0,0,1,1.8,1.8,0.0%,2019,2
40,Jeremy Sprinkle (FA),1,1,11,11,11,0,0,0,0,0,0,1,1.6,1.6,0.0%,2019,2
41,Mike Gesicki (MIA),1,2,11,11,11,0,0,0,0,0,0,1,1.6,1.6,34.9%,2019,2
42,Trey Burton (FA),2,3,5,2.5,5,0,0,0,0,0,0,1,1.5,1.5,0.0%,2019,2
43,Darren Fells (FA),1,3,9,9,9,0,0,0,0,0,0,1,1.4,1.4,0.0%,2019,2
44,Virgil Green (FA),1,2,9,9,9,0,0,0,0,0,0,1,1.4,1.4,0.0%,2019,2
45,Rhett Ellison (FA),1,1,8,8,8,0,0,0,0,0,0,1,1.3,1.3,0.0%,2019,2
46,Lee Smith (FA),1,1,8,8,8,0,0,0,0,0,0,1,1.3,1.3,0.0%,2019,2
