Rank,Player,REC,TGT,RecYDS,Y/R,LG,20+,RecTD,ATT,RushYDS,RushTD,FL,G,FPTS,FPTS/G,ROST,Season,Week
1,Cooper Kupp (LAR),9,11,162,18,70,2,2,0,0,0,0,1,37.2,37.2,100.0%,2018,4
2,Golden Tate (FA),8,8,132,16.5,45,3,2,0,0,0,0,1,33.2,33.2,0.0%,2018,4
3,DeAndre Hopkins (ARI),10,12,169,16.9,30,4,1,0,0,0,0,1,32.9,32.9,88.9%,2018,4
4,Corey Davis (NYJ),9,15,161,17.9,51,4,1,0,0,0,0,1,31.1,31.1,17.7%,2018,4
5,Taylor Gabriel (FA),7,7,104,14.9,33,2,2,1,10,0,0,1,30.4,30.4,0.1%,2018,4
6,Adam Thielen (MIN),8,12,135,16.9,45,2,1,0,0,0,0,1,27.5,27.5,91.2%,2018,4
7,Amari Cooper (CLE),8,11,128,16,36,2,1,0,0,0,0,1,26.8,26.8,94.5%,2018,4
8,Julio Jones (TB),9,12,173,19.2,49,2,0,0,0,0,0,1,26.3,26.3,34.7%,2018,4
9,Sterling Shepard (NYG),10,10,77,7.7,23,1,1,0,0,0,0,1,25.7,25.7,3.8%,2018,4
10,Brandin Cooks (HOU),7,8,116,16.6,47,2,1,1,10,0,0,1,25.6,25.6,94.1%,2018,4
11,Alshon Jeffery (FA),8,9,105,13.1,31,1,1,0,0,0,0,1,24.5,24.5,0.0%,2018,4
12,Stefon Diggs (BUF),11,15,123,11.2,34,2,0,0,0,0,0,1,23.3,23.3,99.9%,2018,4
13,Donte Moncrief (FA),5,5,109,21.8,67,1,1,0,0,0,0,1,21.9,21.9,0.0%,2018,4
14,Keke Coutee (IND),11,15,109,9.9,19,0,0,2,-2,0,0,1,21.7,21.7,0.1%,2018,4
15,Calvin Ridley (ATL),4,6,54,13.5,30,1,2,1,1,0,0,1,21.5,21.5,2.8%,2018,4
16,Dede Westbrook (FA),9,13,130,14.4,27,4,0,1,11,0,1,1,21.1,21.1,0.0%,2018,4
17,Robert Woods (TEN),5,5,101,20.2,36,2,1,0,0,0,0,1,21.1,21.1,77.1%,2018,4
18,Tyler Boyd (CIN),11,15,100,9.1,13,0,0,0,0,0,0,1,21,21,58.1%,2018,4
19,John Brown (FA),3,7,116,38.7,71,2,1,1,3,0,0,1,20.9,20.9,1.1%,2018,4
20,Chester Rogers (FA),8,11,85,10.6,22,1,0,0,0,0,0,1,18.5,18.5,1.0%,2018,4
21,Jordy Nelson (FA),5,8,48,9.6,19,0,1,0,0,0,0,1,17.8,17.8,0.1%,2018,4
22,A.J. Green (ARI),4,8,78,19.5,38,1,1,0,0,0,0,1,17.8,17.8,6.7%,2018,4
23,Zach Pascal (PHI),6,10,56,9.3,18,0,1,0,0,0,0,1,17.6,17.6,0.8%,2018,4
24,Aldrick Robinson (FA),2,2,33,16.5,17,0,2,0,0,0,0,1,17.3,17.3,0.0%,2018,4
25,Antonio Brown (FA),5,11,62,12.4,26,1,1,0,0,0,0,1,17.2,17.2,1.4%,2018,4
26,Mohamed Sanu Sr. (MIA),6,9,111,18.5,36,2,0,0,0,0,0,1,17.1,17.1,0.0%,2018,4
27,DeSean Jackson (FA),5,8,112,22.4,48,2,0,0,0,0,0,1,16.2,16.2,2.6%,2018,4
28,Davante Adams (LV),8,14,81,10.1,25,1,0,0,0,0,0,1,16.1,16.1,99.9%,2018,4
29,T.Y. Hilton (FA),4,6,115,28.8,42,2,0,0,0,0,0,1,15.5,15.5,0.7%,2018,4
30,Phillip Dorsett II (HOU),4,7,55,13.8,20,1,1,0,0,0,0,1,15.5,15.5,0.1%,2018,4
31,William Fuller V (FA),4,5,49,12.3,22,1,1,0,0,0,0,1,14.9,14.9,3.2%,2018,4
32,Taywan Taylor (FA),7,9,77,11,19,0,0,0,0,0,0,1,14.7,14.7,0.0%,2018,4
33,Tyreek Hill (MIA),9,13,54,6,15,0,0,1,2,0,0,1,14.6,14.6,99.9%,2018,4
34,Odell Beckham Jr. (FA),7,11,60,8.6,27,1,0,1,10,0,0,1,14,14,23.0%,2018,4
35,Geronimo Allison (ATL),6,11,80,13.3,27,1,0,0,0,0,0,1,14,14,0.0%,2018,4
36,Jarvis Landry (NO),4,10,34,8.5,15,0,1,0,0,0,0,1,13.4,13.4,52.8%,2018,4
37,Keenan Allen (LAC),7,10,63,9,18,0,0,0,0,0,0,1,13.3,13.3,99.8%,2018,4
38,John Ross (FA),2,2,52,26,39,1,1,0,0,0,0,1,13.2,13.2,0.0%,2018,4
39,Jordan Matthews (SF),1,3,56,56,56,1,1,0,0,0,0,1,12.6,12.6,0.0%,2018,4
