Rank,Player,REC,TGT,RecYDS,Y/R,LG,20+,RecTD,ATT,RushYDS,RushTD,FL,G,FPTS,FPTS/G,ROST,Season,Week
1,Amari Cooper (CLE),10,13,217,21.7,75,3,3,0,0,0,0,1,49.7,49.7,94.5%,2018,14
2,JuJu Smith-Schuster (KC),8,12,130,16.3,43,2,2,0,0,0,0,1,33,33,92.8%,2018,14
3,Julio Jones (TB),8,11,106,13.3,28,1,2,0,0,0,0,1,30.6,30.6,34.7%,2018,14
4,T.Y. Hilton (FA),9,12,199,22.1,60,4,0,0,0,0,0,1,28.9,28.9,0.7%,2018,14
5,Kenny Stills (FA),8,9,135,16.9,43,2,1,0,0,0,0,1,27.5,27.5,0.0%,2018,14
6,Jarvis Landry (NO),3,4,57,19,51,1,1,2,54,1,1,1,24.1,24.1,52.8%,2018,14
7,Julian Edelman (FA),9,12,86,9.6,20,1,1,0,0,0,0,1,23.6,23.6,12.1%,2018,14
8,Tyreek Hill (MIA),8,14,139,17.4,48,2,0,1,6,0,0,1,22.5,22.5,99.9%,2018,14
9,Dede Westbrook (FA),7,10,88,12.6,23,2,1,0,0,0,0,1,21.8,21.8,0.0%,2018,14
10,Davante Adams (LV),7,11,81,11.6,22,2,1,0,0,0,0,1,21.1,21.1,99.9%,2018,14
11,Michael Thomas (NO),11,13,98,8.9,20,1,0,0,0,0,0,1,20.8,20.8,92.1%,2018,14
12,Keenan Allen (LAC),5,8,78,15.6,37,1,1,1,0,0,0,1,18.8,18.8,99.8%,2018,14
13,Zach Pascal (PHI),5,6,68,13.6,28,1,1,0,0,0,0,1,17.8,17.8,0.8%,2018,14
14,DaeSean Hamilton (FA),7,9,47,6.7,18,0,1,0,0,0,0,1,17.7,17.7,0.0%,2018,14
15,Robbie Anderson (CAR),4,7,76,19,37,2,1,0,0,0,0,1,17.6,17.6,21.5%,2018,14
16,Robert Foster (NYG),7,8,104,14.9,38,1,0,0,0,0,0,1,17.4,17.4,0.0%,2018,14
17,Alshon Jeffery (FA),6,9,50,8.3,12,0,1,0,0,0,0,1,17,17,0.0%,2018,14
18,Isaiah McKenzie (BUF),4,7,47,11.8,19,0,0,4,22,1,0,1,16.9,16.9,3.1%,2018,14
19,Jamison Crowder (BUF),2,7,87,43.5,79,1,1,0,0,0,0,1,16.7,16.7,14.9%,2018,14
20,Tim Patrick (DEN),7,10,85,12.1,21,1,0,1,11,0,0,1,16.6,16.6,25.5%,2018,14
21,Randall Cobb (GB),5,6,43,8.6,24,1,1,0,0,0,0,1,15.3,15.3,4.2%,2018,14
22,Josh Gordon (KC),5,9,96,19.2,29,2,0,0,0,0,0,1,14.6,14.6,0.7%,2018,14
23,Dante Pettis (CHI),3,7,49,16.3,31,1,1,0,0,0,0,1,13.9,13.9,0.1%,2018,14
24,DeAndre Hopkins (ARI),4,10,36,9,13,0,1,0,0,0,0,1,13.6,13.6,88.9%,2018,14
25,Robert Woods (TEN),7,13,61,8.7,29,1,0,0,0,0,0,1,13.1,13.1,77.1%,2018,14
26,Adam Thielen (MIN),5,7,70,14,35,1,0,1,8,0,0,1,12.8,12.8,91.2%,2018,14
27,Trent Sherfield (MIA),5,7,77,15.4,19,0,0,0,0,0,0,1,12.7,12.7,0.1%,2018,14
28,Mike Evans (TB),4,6,86,21.5,36,2,0,0,0,0,0,1,12.6,12.6,99.8%,2018,14
29,Seth Roberts (FA),5,7,76,15.2,39,1,0,0,0,0,0,1,12.6,12.6,0.0%,2018,14
30,Josh Doctson (FA),4,5,84,21,31,2,0,0,0,0,0,1,12.4,12.4,0.0%,2018,14
31,Stefon Diggs (BUF),4,6,76,19,48,1,0,1,5,0,0,1,12.1,12.1,99.9%,2018,14
32,Justin Hardy (FA),3,4,30,10,19,0,1,0,0,0,0,1,12,12,0.0%,2018,14
